,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Underlying Cause,113 Code
372,2017,Influenza and pneumonia,Delaware,184,14.9,Influenza and pneumonia ,J09-J18
373,2017,Influenza and pneumonia,District of Columbia,79,11.4,Influenza and pneumonia ,J09-J18
374,2017,Influenza and pneumonia,Florida,3057,9.6,Influenza and pneumonia ,J09-J18
375,2017,Influenza and pneumonia,Georgia,1400,13.8,Influenza and pneumonia ,J09-J18
376,2017,Influenza and pneumonia,Hawaii,637,29.6,Influenza and pneumonia ,J09-J18
377,2017,Influenza and pneumonia,Idaho,255,13.7,Influenza and pneumonia ,J09-J18
378,2017,Influenza and pneumonia,Illinois,2402,15.6,Influenza and pneumonia ,J09-J18
379,2017,Influenza and pneumonia,Indiana,1078,13.8,Influenza and pneumonia ,J09-J18
380,2017,Influenza and pneumonia,Iowa,578,13.2,Influenza and pneumonia ,J09-J18
381,2017,Influenza and pneumonia,Kansas,546,15.0,Influenza and pneumonia ,J09-J18
382,2017,Influenza and pneumonia,Kentucky,932,18.1,Influenza and pneumonia ,J09-J18
383,2017,Influenza and pneumonia,Louisiana,785,15.1,Influenza and pneumonia ,J09-J18
384,2017,Influenza and pneumonia,Maine,301,15.2,Influenza and pneumonia ,J09-J18
385,2017,Influenza and pneumonia,Maryland,990,14.0,Influenza and pneumonia ,J09-J18
386,2017,Influenza and pneumonia,Massachusetts,1433,15.9,Influenza and pneumonia ,J09-J18
387,2017,Influenza and pneumonia,Michigan,1798,14.2,Influenza and pneumonia ,J09-J18
388,2017,Influenza and pneumonia,Minnesota,697,9.9,Influenza and pneumonia ,J09-J18
389,2017,Influenza and pneumonia,Mississippi,782,23.0,Influenza and pneumonia ,J09-J18
390,2017,Influenza and pneumonia,Missouri,1281,16.7,Influenza and pneumonia ,J09-J18
391,2017,Influenza and pneumonia,Montana,185,13.3,Influenza and pneumonia ,J09-J18
392,2017,Influenza and pneumonia,Nebraska,393,16.2,Influenza and pneumonia ,J09-J18
393,2017,Influenza and pneumonia,Nevada,636,19.6,Influenza and pneumonia ,J09-J18
394,2017,Influenza and pneumonia,New Hampshire,230,13.1,Influenza and pneumonia ,J09-J18
395,2017,Influenza and pneumonia,New Jersey,1337,11.7,Influenza and pneumonia ,J09-J18
396,2017,Influenza and pneumonia,New Mexico,338,13.6,Influenza and pneumonia ,J09-J18
397,2017,Influenza and pneumonia,New York,4517,17.7,Influenza and pneumonia ,J09-J18
398,2017,Influenza and pneumonia,North Carolina,2076,17.5,Influenza and pneumonia ,J09-J18
399,2017,Influenza and pneumonia,North Dakota,147,15.3,Influenza and pneumonia ,J09-J18
400,2017,Influenza and pneumonia,Ohio,2243,14.9,Influenza and pneumonia ,J09-J18
401,2017,Influenza and pneumonia,Oklahoma,625,13.9,Influenza and pneumonia ,J09-J18
402,2017,Influenza and pneumonia,Oregon,573,11.1,Influenza and pneumonia ,J09-J18
403,2017,Influenza and pneumonia,Pennsylvania,2718,14.6,Influenza and pneumonia ,J09-J18
404,2017,Influenza and pneumonia,Rhode Island,206,13.9,Influenza and pneumonia ,J09-J18
405,2017,Influenza and pneumonia,South Carolina,723,12.3,Influenza and pneumonia ,J09-J18
406,2017,Influenza and pneumonia,South Dakota,217,19.0,Influenza and pneumonia ,J09-J18
407,2017,Influenza and pneumonia,Tennessee,1656,21.3,Influenza and pneumonia ,J09-J18
408,2017,Influenza and pneumonia,Texas,2954,11.2,Influenza and pneumonia ,J09-J18
409,2017,Influenza and pneumonia,Utah,334,13.3,Influenza and pneumonia ,J09-J18
410,2017,Influenza and pneumonia,Vermont,86,9.7,Influenza and pneumonia ,J09-J18
411,2017,Influenza and pneumonia,Virginia,1245,13.1,Influenza and pneumonia ,J09-J18
412,2017,Influenza and pneumonia,Washington,1041,12.6,Influenza and pneumonia ,J09-J18
413,2017,Influenza and pneumonia,West Virginia,458,18.2,Influenza and pneumonia ,J09-J18
414,2017,Influenza and pneumonia,Wisconsin,974,12.9,Influenza and pneumonia ,J09-J18
415,2017,Influenza and pneumonia,Wyoming,115,17.5,Influenza and pneumonia ,J09-J18
417,2017,Suicide,Alabama,836,16.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
418,2017,Suicide,Alaska,200,27.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
419,2017,Suicide,Arizona,1327,18.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
420,2017,Suicide,Arkansas,631,20.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
421,2017,Suicide,California,4312,10.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
422,2017,Suicide,Colorado,1181,20.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
423,2017,Suicide,Connecticut,405,10.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
424,2017,Suicide,Delaware,112,11.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
425,2017,Suicide,District of Columbia,47,6.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
426,2017,Suicide,Florida,3227,14.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
427,2017,Suicide,Georgia,1451,13.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
428,2017,Suicide,Hawaii,227,15.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
429,2017,Suicide,Idaho,392,23.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
430,2017,Suicide,Illinois,1474,11.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
431,2017,Suicide,Indiana,1092,16.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
432,2017,Suicide,Iowa,479,15.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
433,2017,Suicide,Kansas,553,19.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
434,2017,Suicide,Kentucky,770,16.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
435,2017,Suicide,Louisiana,720,15.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
436,2017,Suicide,Maine,274,18.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
437,2017,Suicide,Maryland,630,9.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
438,2017,Suicide,Massachusetts,682,9.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
439,2017,Suicide,Michigan,1457,14.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
440,2017,Suicide,Minnesota,783,13.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
441,2017,Suicide,Mississippi,445,15.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
442,2017,Suicide,Missouri,1151,18.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
443,2017,Suicide,Montana,311,28.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
444,2017,Suicide,Nebraska,275,14.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
445,2017,Suicide,Nevada,627,20.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
446,2017,Suicide,New Hampshire,265,18.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
447,2017,Suicide,New Jersey,795,8.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
448,2017,Suicide,New Mexico,491,23.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
449,2017,Suicide,New York,1696,8.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
450,2017,Suicide,North Carolina,1521,14.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
451,2017,Suicide,North Dakota,154,20.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
452,2017,Suicide,Ohio,1740,14.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
453,2017,Suicide,Oklahoma,756,19.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
455,2017,Suicide,Oregon,825,19.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
456,2017,Suicide,Pennsylvania,2030,15.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
457,2017,Suicide,Rhode Island,129,11.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
458,2017,Suicide,South Carolina,838,16.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
459,2017,Suicide,South Dakota,191,22.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
460,2017,Suicide,Tennessee,1166,16.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
461,2017,Suicide,Texas,3778,13.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
462,2017,Suicide,Utah,663,22.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
463,2017,Suicide,Vermont,112,18.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
464,2017,Suicide,Virginia,1179,13.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
465,2017,Suicide,Washington,1297,16.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
466,2017,Suicide,West Virginia,393,21.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
467,2017,Suicide,Wisconsin,926,15.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
468,2017,Suicide,Wyoming,157,26.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
470,2017,Cancer,Alabama,10410,170.0,Malignant neoplasms ,C00-C97
471,2017,Cancer,Alaska,926,139.2,Malignant neoplasms ,C00-C97
472,2017,Cancer,Arizona,12008,135.8,Malignant neoplasms ,C00-C97
473,2017,Cancer,Arkansas,6517,173.6,Malignant neoplasms ,C00-C97
474,2017,Cancer,California,59516,136.8,Malignant neoplasms ,C00-C97
475,2017,Cancer,Colorado,7829,131.0,Malignant neoplasms ,C00-C97
476,2017,Cancer,Connecticut,6608,139.6,Malignant neoplasms ,C00-C97
477,2017,Cancer,Delaware,2085,160.4,Malignant neoplasms ,C00-C97
478,2017,Cancer,District of Columbia,1031,152.8,Malignant neoplasms ,C00-C97
479,2017,Cancer,Florida,45131,145.9,Malignant neoplasms ,C00-C97
480,2017,Cancer,Georgia,17135,154.9,Malignant neoplasms ,C00-C97
481,2017,Cancer,Hawaii,2456,128.6,Malignant neoplasms ,C00-C97
482,2017,Cancer,Idaho,3020,153.2,Malignant neoplasms ,C00-C97
483,2017,Cancer,Illinois,24150,157.9,Malignant neoplasms ,C00-C97
484,2017,Cancer,Indiana,13462,170.0,Malignant neoplasms ,C00-C97
485,2017,Cancer,Iowa,6449,158.0,Malignant neoplasms ,C00-C97
486,2017,Cancer,Kansas,5494,157.2,Malignant neoplasms ,C00-C97
487,2017,Cancer,Kentucky,10145,185.7,Malignant neoplasms ,C00-C97
488,2017,Cancer,Louisiana,9513,174.9,Malignant neoplasms ,C00-C97
489,2017,Cancer,Maine,3391,170.8,Malignant neoplasms ,C00-C97
490,2017,Cancer,Maryland,10796,151.5,Malignant neoplasms ,C00-C97
491,2017,Cancer,Massachusetts,12934,149.3,Malignant neoplasms ,C00-C97
492,2017,Cancer,Michigan,20671,161.3,Malignant neoplasms ,C00-C97
493,2017,Cancer,Minnesota,9896,146.8,Malignant neoplasms ,C00-C97
494,2017,Cancer,Mississippi,6526,183.1,Malignant neoplasms ,C00-C97
495,2017,Cancer,Missouri,12971,167.3,Malignant neoplasms ,C00-C97
496,2017,Cancer,Montana,2145,152.6,Malignant neoplasms ,C00-C97
497,2017,Cancer,Nebraska,3502,152.6,Malignant neoplasms ,C00-C97
498,2017,Cancer,Nevada,5283,155.3,Malignant neoplasms ,C00-C97
499,2017,Cancer,New Hampshire,2760,153.5,Malignant neoplasms ,C00-C97
500,2017,Cancer,New Jersey,16264,144.6,Malignant neoplasms ,C00-C97
501,2017,Cancer,New Mexico,3620,138.3,Malignant neoplasms ,C00-C97
502,2017,Cancer,New York,34956,141.2,Malignant neoplasms ,C00-C97
503,2017,Cancer,North Carolina,19474,157.1,Malignant neoplasms ,C00-C97
504,2017,Cancer,North Dakota,1280,142.6,Malignant neoplasms ,C00-C97
505,2017,Cancer,Ohio,25643,171.2,Malignant neoplasms ,C00-C97
506,2017,Cancer,Oklahoma,8203,177.3,Malignant neoplasms ,C00-C97
507,2017,Cancer,Oregon,8083,154.2,Malignant neoplasms ,C00-C97
508,2017,Cancer,Pennsylvania,28387,161.0,Malignant neoplasms ,C00-C97
509,2017,Cancer,Rhode Island,2154,154.2,Malignant neoplasms ,C00-C97
510,2017,Cancer,South Carolina,10356,162.7,Malignant neoplasms ,C00-C97
511,2017,Cancer,South Dakota,1715,156.9,Malignant neoplasms ,C00-C97
512,2017,Cancer,Tennessee,14302,173.4,Malignant neoplasms ,C00-C97
513,2017,Cancer,Texas,40668,146.5,Malignant neoplasms ,C00-C97
514,2017,Cancer,Utah,3161,120.3,Malignant neoplasms ,C00-C97
515,2017,Cancer,Vermont,1434,164.5,Malignant neoplasms ,C00-C97
516,2017,Cancer,Virginia,15064,152.6,Malignant neoplasms ,C00-C97
517,2017,Cancer,Washington,12664,148.4,Malignant neoplasms ,C00-C97
518,2017,Cancer,West Virginia,4654,179.4,Malignant neoplasms ,C00-C97
519,2017,Cancer,Wisconsin,11318,153.2,Malignant neoplasms ,C00-C97
520,2017,Cancer,Wyoming,948,136.1,Malignant neoplasms ,C00-C97
522,2017,Kidney disease,Alabama,980,16.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
523,2017,Kidney disease,Alaska,54,9.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
524,2017,Kidney disease,Arizona,540,6.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
525,2017,Kidney disease,Arkansas,725,19.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
526,2017,Kidney disease,California,3887,8.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
527,2017,Kidney disease,Colorado,503,8.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
528,2017,Kidney disease,Connecticut,554,11.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
529,2017,Kidney disease,Delaware,205,16.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
530,2017,Kidney disease,District of Columbia,67,10.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
531,2017,Kidney disease,Florida,3172,10.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
532,2017,Kidney disease,Georgia,1942,18.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
533,2017,Kidney disease,Hawaii,208,10.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
534,2017,Kidney disease,Idaho,170,9.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
535,2017,Kidney disease,Illinois,2565,16.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
536,2017,Kidney disease,Indiana,1440,18.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
537,2017,Kidney disease,Iowa,367,8.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
538,2017,Kidney disease,Kansas,541,15.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
539,2017,Kidney disease,Kentucky,1024,19.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
540,2017,Kidney disease,Louisiana,1076,20.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
541,2017,Kidney disease,Maine,260,13.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
542,2017,Kidney disease,Maryland,830,11.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
543,2017,Kidney disease,Massachusetts,1193,13.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
544,2017,Kidney disease,Michigan,1874,14.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
545,2017,Kidney disease,Minnesota,537,7.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
546,2017,Kidney disease,Mississippi,741,21.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
547,2017,Kidney disease,Missouri,1515,19.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
548,2017,Kidney disease,Montana,129,9.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
549,2017,Kidney disease,Nebraska,226,9.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
550,2017,Kidney disease,Nevada,299,9.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
551,2017,Kidney disease,New Hampshire,169,9.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
552,2017,Kidney disease,New Jersey,1591,13.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
553,2017,Kidney disease,New Mexico,330,12.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
554,2017,Kidney disease,New York,2296,9.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
555,2017,Kidney disease,North Carolina,2040,17.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
556,2017,Kidney disease,North Dakota,122,12.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
557,2017,Kidney disease,Ohio,2237,15.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
558,2017,Kidney disease,Oklahoma,461,10.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
559,2017,Kidney disease,Oregon,377,7.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
560,2017,Kidney disease,Pennsylvania,2898,15.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
561,2017,Kidney disease,Rhode Island,176,11.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
562,2017,Kidney disease,South Carolina,950,15.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
563,2017,Kidney disease,South Dakota,75,6.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
564,2017,Kidney disease,Tennessee,1140,14.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
565,2017,Kidney disease,Texas,4256,16.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
566,2017,Kidney disease,Utah,384,15.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
567,2017,Kidney disease,Vermont,29,3.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
568,2017,Kidney disease,Virginia,1618,16.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
569,2017,Kidney disease,Washington,439,5.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
570,2017,Kidney disease,West Virginia,436,17.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
571,2017,Kidney disease,Wisconsin,922,12.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
572,2017,Kidney disease,Wyoming,63,9.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
573,2016,Unintentional injuries,Alabama,2755,55.5,Accidents ,"V01-X59,Y85-Y86"
574,2016,Unintentional injuries,Alaska,439,63.1,Accidents ,"V01-X59,Y85-Y86"
575,2016,Unintentional injuries,Arizona,4010,54.2,Accidents ,"V01-X59,Y85-Y86"
576,2016,Unintentional injuries,Arkansas,1604,51.8,Accidents ,"V01-X59,Y85-Y86"
577,2016,Unintentional injuries,California,13213,32.0,Accidents ,"V01-X59,Y85-Y86"
578,2016,Unintentional injuries,Colorado,2880,51.2,Accidents ,"V01-X59,Y85-Y86"
579,2016,Unintentional injuries,Connecticut,1978,50.3,Accidents ,"V01-X59,Y85-Y86"
580,2016,Unintentional injuries,Delaware,516,52.4,Accidents ,"V01-X59,Y85-Y86"
581,2016,Unintentional injuries,District of Columbia,401,58.3,Accidents ,"V01-X59,Y85-Y86"
582,2016,Unintentional injuries,Florida,12561,54.9,Accidents ,"V01-X59,Y85-Y86"
583,2016,Unintentional injuries,Georgia,4701,45.8,Accidents ,"V01-X59,Y85-Y86"
584,2016,Unintentional injuries,Hawaii,577,35.3,Accidents ,"V01-X59,Y85-Y86"
585,2016,Unintentional injuries,Idaho,849,49.5,Accidents ,"V01-X59,Y85-Y86"
586,2016,Unintentional injuries,Illinois,5508,41.0,Accidents ,"V01-X59,Y85-Y86"
587,2016,Unintentional injuries,Indiana,3496,51.6,Accidents ,"V01-X59,Y85-Y86"
588,2016,Unintentional injuries,Iowa,1608,45.8,Accidents ,"V01-X59,Y85-Y86"
589,2016,Unintentional injuries,Kansas,1444,45.7,Accidents ,"V01-X59,Y85-Y86"
590,2016,Unintentional injuries,Kentucky,3194,71.0,Accidents ,"V01-X59,Y85-Y86"
591,2016,Unintentional injuries,Louisiana,2710,57.4,Accidents ,"V01-X59,Y85-Y86"
592,2016,Unintentional injuries,Maine,909,62.4,Accidents ,"V01-X59,Y85-Y86"
593,2016,Unintentional injuries,Maryland,2271,35.7,Accidents ,"V01-X59,Y85-Y86"
594,2016,Unintentional injuries,Massachusetts,3831,52.8,Accidents ,"V01-X59,Y85-Y86"
595,2016,Unintentional injuries,Michigan,5313,50.5,Accidents ,"V01-X59,Y85-Y86"
596,2016,Unintentional injuries,Minnesota,2697,43.8,Accidents ,"V01-X59,Y85-Y86"
597,2016,Unintentional injuries,Mississippi,1803,59.2,Accidents ,"V01-X59,Y85-Y86"
598,2016,Unintentional injuries,Missouri,3625,57.0,Accidents ,"V01-X59,Y85-Y86"
599,2016,Unintentional injuries,Montana,626,54.1,Accidents ,"V01-X59,Y85-Y86"
600,2016,Unintentional injuries,Nebraska,772,37.0,Accidents ,"V01-X59,Y85-Y86"
601,2016,Unintentional injuries,Nevada,1395,46.0,Accidents ,"V01-X59,Y85-Y86"
602,2016,Unintentional injuries,New Hampshire,924,66.6,Accidents ,"V01-X59,Y85-Y86"
603,2016,Unintentional injuries,New Jersey,3839,40.8,Accidents ,"V01-X59,Y85-Y86"
604,2016,Unintentional injuries,New Mexico,1487,69.5,Accidents ,"V01-X59,Y85-Y86"
605,2016,Unintentional injuries,New York,7354,34.2,Accidents ,"V01-X59,Y85-Y86"
606,2016,Unintentional injuries,North Carolina,5476,52.2,Accidents ,"V01-X59,Y85-Y86"
607,2016,Unintentional injuries,North Dakota,371,45.4,Accidents ,"V01-X59,Y85-Y86"
608,2016,Unintentional injuries,Ohio,7999,66.6,Accidents ,"V01-X59,Y85-Y86"
609,2016,Unintentional injuries,Oklahoma,2592,64.1,Accidents ,"V01-X59,Y85-Y86"
610,2016,Unintentional injuries,Oregon,2105,46.0,Accidents ,"V01-X59,Y85-Y86"
611,2016,Unintentional injuries,Pennsylvania,8410,61.8,Accidents ,"V01-X59,Y85-Y86"
612,2016,Unintentional injuries,Rhode Island,675,56.6,Accidents ,"V01-X59,Y85-Y86"
613,2016,Unintentional injuries,South Carolina,3012,58.9,Accidents ,"V01-X59,Y85-Y86"
614,2016,Unintentional injuries,South Dakota,505,53.4,Accidents ,"V01-X59,Y85-Y86"
615,2016,Unintentional injuries,Tennessee,4238,61.1,Accidents ,"V01-X59,Y85-Y86"
616,2016,Unintentional injuries,Texas,10536,38.6,Accidents ,"V01-X59,Y85-Y86"
617,2016,Unintentional injuries,Utah,1211,43.8,Accidents ,"V01-X59,Y85-Y86"
618,2016,Unintentional injuries,Vermont,372,54.8,Accidents ,"V01-X59,Y85-Y86"
619,2016,Unintentional injuries,Virginia,3710,42.4,Accidents ,"V01-X59,Y85-Y86"
620,2016,Unintentional injuries,Washington,3221,41.4,Accidents ,"V01-X59,Y85-Y86"
621,2016,Unintentional injuries,West Virginia,1705,89.7,Accidents ,"V01-X59,Y85-Y86"
622,2016,Unintentional injuries,Wisconsin,3575,55.6,Accidents ,"V01-X59,Y85-Y86"
623,2016,Unintentional injuries,Wyoming,371,61.9,Accidents ,"V01-X59,Y85-Y86"
677,2016,Alzheimer's disease,Alabama,2507,45.0,Alzheimer's disease ,G30
